Date,Open,High,Low,Close,Volume,MarketValue,DividendYield,PriceToEarnings,EPS,PriceToCash,PriceToBook
17/06/2022,292.0090173,298.0895225,291.3865776,294.5944214,995996,164986.6,1.56,37.3,8.24,22.62,6.06
20/06/2022,295.6477161,297.562843,292.3920062,295.4083252,269784,165442.5,1.56,37.4,8.24,22.68,6.07
21/06/2022,296.3180518,303.9785602,295.9828987,302.2070618,409242,169250.2,1.52,38.3,8.24,23.2,6.21
22/06/2022,298.3288897,304.5530523,297.1798311,303.4997559,417915,169974.1,1.51,38.4,8.24,23.3,6.24
23/06/2022,302.590076,312.0220827,301.7761412,309.6281738,445862,173406.3,1.48,39.2,8.24,23.77,6.37
24/06/2022,310.7772189,324.6618895,310.1548085,322.5552673,492544,180646.1,1.42,40.9,8.24,24.76,6.63
27/06/2022,326.241914,329.3539955,319.5868356,320.3528748,400531,179412.7,1.43,40.6,8.24,24.59,6.59
28/06/2022,323.0819376,324.4704164,316.8577745,316.9056702,381931,177482,1.45,40.1,8.24,24.33,6.52
29/06/2022,311.8305319,316.7141113,310.9208641,316.7141113,256259,177374.8,1.45,40.1,8.24,24.32,6.51
30/06/2022,311.1602752,315.3256531,307.569412,315.3256531,633715,176597.2,1.46,39.9,8.24,24.21,6.48
07/01/2022,313.8893098,318.0547169,311.3517723,315.4214172,295244,176650.8,1.46,40,8.24,24.22,6.49
07/04/2022,316.9056372,319.7783276,316.0917024,317.6238098,206521,177884.2,1.45,40.2,8.24,24.39,6.53
07/05/2022,318.7728795,320.8795308,312.069935,317.3844299,403458,177750.1,1.45,40.2,8.24,24.37,6.53
07/06/2022,320.6880095,333.5193545,320.30499,332.9927063,535363,186491.6,1.38,42.2,8.24,25.57,6.85
07/07/2022,334.1896402,337.3495878,328.6836504,329.3060608,495133,184426.8,1.4,41.7,8.24,25.28,6.77
07/08/2022,329.8327693,330.3594175,314.6553815,316.4268799,565041,177213.9,1.45,40.1,8.24,24.29,6.51
07/11/2022,311.2081154,316.0437991,309.3408551,315.5171509,396447,176704.4,1.46,40,8.24,24.22,6.49
07/12/2022,315.5171734,324.6140266,312.6444829,324.4703979,420484,181718.7,1.42,41.1,8.24,24.91,6.67
13/07/2022,325.8109469,327.8218359,316.9534855,321.7413025,397498,180190.3,1.43,40.8,8.24,24.7,6.62
14/07/2022,320.9274077,323.1298213,318.0547172,320.5922546,306977,179546.8,1.43,40.6,8.24,24.61,6.59
15/07/2022,323.512845,326.4334021,316.953529,325.9546204,391740,182549.8,1.41,41.3,8.24,25.02,6.7
18/07/2022,325.6194379,332.0351246,324.2788549,327.6782227,271875,183515.1,1.4,41.5,8.24,25.16,6.74
19/07/2022,323.7522306,333.7587518,321.2146931,332.4660645,342832,186196.6,1.38,42.1,8.24,25.52,6.84
20/07/2022,333.9502533,334.8120546,327.4388335,329.4975891,305120,184534.1,1.39,41.7,8.24,25.3,6.78
21/07/2022,324.9012855,332.9927088,324.9012855,332.2745361,395715,186089.3,1.38,42.1,8.24,25.51,6.83
22/07/2022,331.1254392,339.5998819,329.8327519,338.5944519,497843,189628.8,1.36,42.9,8.24,26,6.96
25/07/2022,335.6738832,339.2168799,335.3866258,338.7380981,368344,189709.3,1.36,42.9,8.24,26.01,6.97
26/07/2022,336.535674,340.9883381,335.5781106,339.887146,342194,190352.8,1.35,43.1,8.24,26.09,6.99
27/07/2022,339.8871592,342.0416769,337.0144688,340.6531982,324808,190781.8,1.35,43.2,8.24,26.15,7.01
28/07/2022,340.653196,341.1798442,334.620558,339.6477661,375944,190377.6,1.35,35.3,10.04,26.08,6.98
29/07/2022,345.6804194,357.1711812,345.5846572,352.479126,744899,197569.9,1.3,36.7,10.04,27.06,7.25
08/01/2022,351.9524526,356.3572506,348.6009804,353.5803223,314868,198187.1,1.3,36.8,10.04,27.15,7.27
08/02/2022,354.2984774,354.7772591,348.3615723,348.3615723,335689,195261.9,1.32,36.2,10.04,26.74,7.16
08/03/2022,346.4943613,348.7446414,343.5737751,346.063446,367074,193973.7,1.33,36,10.04,26.57,7.12
08/04/2022,347.0689138,352.3833797,346.4464742,350.8034058,234931,196630.6,1.31,36.5,10.04,26.93,7.21
08/05/2022,351.282169,353.1972959,341.6586384,342.951355,282226,192229.3,1.34,35.7,10.04,26.33,7.05
08/08/2022,346.2070376,348.3615553,340.270162,345.6803894,230335,193759.1,1.33,35.9,10.04,26.54,7.11
08/09/2022,346.5901179,347.4997857,342.4247109,344.0525513,256313,192846.6,1.34,35.8,10.04,26.41,7.08
08/10/2022,342.5204419,347.4518875,339.1689699,345.6803894,242490,193759.1,1.33,35.9,10.04,26.54,7.11
08/11/2022,346.8295259,347.9307182,341.3714021,345.0101318,233489,193383.4,1.33,35.9,10.04,26.49,7.09
08/12/2022,343.8131573,346.5901148,342.1374212,344.6749878,231769,193195.4,1.33,35.8,10.04,26.46,7.09
15/08/2022,346.4943325,348.2658307,344.5792057,347.882782,152900,194993.5,1.32,36.2,10.04,26.71,7.15
16/08/2022,349.702213,350.1809948,344.5792423,347.3561707,223871,194698.3,1.32,36.1,10.04,26.67,7.14
17/08/2022,347.7391743,349.79793,344.8186174,349.0318909,233239,195637.6,1.32,36.3,10.04,26.8,7.18
18/08/2022,348.0264484,350.5639857,343.5258885,348.3615723,277911,195261.9,1.32,36.2,10.04,26.74,7.16
19/08/2022,343.6216683,350.9948898,343.3343818,346.7816162,351442,194376.3,1.33,36.1,10.04,26.62,7.13
22/08/2022,344.2440594,348.7446193,342.376799,346.5422058,329078,194242.1,1.33,36,10.04,26.61,7.13
23/08/2022,343.813164,345.3452714,337.3496103,339.0732422,377617,190055.7,1.36,35.3,10.04,26.03,6.97
24/08/2022,337.2538519,347.3082679,337.1580897,345.3452454,228951,193571.1,1.33,35.9,10.04,26.51,7.1
25/08/2022,347.3561459,347.5476703,341.1798499,344.2919312,220788,192980.8,1.34,35.8,10.04,26.43,7.08
26/08/2022,348.1700872,348.5531067,336.7750876,337.7805176,344781,189331,1.36,35.1,10.04,25.93,6.95
29/08/2022,334.237512,334.4769028,329.1145709,332.1308899,193032,186164.4,1.38,34.5,10.04,25.5,6.83
30/08/2022,332.6097062,336.4399604,325.7631326,328.0612793,323499,183883.3,1.4,34.1,10.04,25.19,6.75
31/08/2022,329.210303,334.046016,324.6140101,328.6836548,611271,184232.1,1.4,34.2,10.04,25.23,6.76
09/01/2022,326.2897365,327.3909286,323.1297889,323.8479614,258663,181521.6,1.42,33.7,10.04,24.86,6.66
09/02/2022,328.3485124,330.4072681,323.1776755,330.1678772,354608,185064.1,1.39,34.3,10.04,25.35,6.79
09/05/2022,322.5073617,327.5824655,321.7891891,327.1515503,252870,183373.3,1.4,34,10.04,25.12,6.73
09/06/2022,326.9600891,331.4127538,325.140695,329.0667114,225575,184446.8,1.4,34.2,10.04,25.26,6.77
09/07/2022,326.5770278,329.3539854,322.6510408,327.4867249,227816,183561.2,1.4,34.1,10.04,25.14,6.73
09/08/2022,327.1994609,329.880627,320.5922494,327.1036987,502639,183346.6,1.41,34,10.04,25.11,6.73
09/09/2022,327.6303483,332.8490811,326.5291561,330.6466675,285388,185332.4,1.39,34.4,10.04,25.38,6.8
09/12/2022,334.2375299,338.2593084,328.5879111,337.4453735,395999,189143.1,1.36,35.1,10.04,25.91,6.94
13/09/2022,340.8447315,346.3507214,333.4236145,333.4236145,400360,186888.9,1.38,34.7,10.04,25.6,6.86
14/09/2022,329.066685,331.6042224,326.5291477,330.1678772,358657,185064.1,1.39,34.3,10.04,25.35,6.79
15/09/2022,330.3594129,333.184237,327.5345889,328.204895,462256,183963.8,1.4,34.1,10.04,25.2,6.75
16/09/2022,325.7631478,327.4867506,322.5553039,324.6619263,814401,181977.9,1.42,33.8,10.04,24.93,6.68
19/09/2022,323.2255086,323.5127952,314.0329235,318.9164734,484605,178757.5,1.44,33.2,10.04,24.48,6.56
20/09/2022,319.3953027,324.4225112,315.7087065,319.8740845,403152,179294.2,1.44,33.3,10.04,24.56,6.58
21/09/2022,316.3310965,324.9970341,315.804419,322.986145,280346,181038.6,1.42,33.6,10.04,24.8,6.64
22/09/2022,316.5704853,322.8425143,314.2244432,314.2723389,410473,176154.3,1.46,32.7,10.04,24.13,6.46
23/09/2022,314.2723579,315.4214166,309.628169,311.9741821,420951,174866.3,1.47,32.4,10.04,23.95,6.42
26/09/2022,310.7772481,318.8208055,310.6336194,314.8468933,374064,176476.4,1.46,32.7,10.04,24.17,6.47
27/09/2022,316.2353357,319.5868078,311.9263,311.9263,407291,174839.4,1.47,32.4,10.04,23.95,6.41
28/09/2022,307.2342345,311.3996413,306.1330424,311.3517456,559721,174517.3,1.48,32.4,10.04,23.9,6.4
29/09/2022,308.1918285,312.9796462,306.4203302,309.6281738,524934,173551.3,1.48,32.2,10.04,23.77,6.37
30/09/2022,311.2081131,316.235321,308.0960319,316.235321,496053,177254.6,1.45,32.9,10.04,24.28,6.5
10/03/2022,313.0753894,314.4159724,307.7608946,312.8359985,337923,175349.3,1.47,32.5,10.04,24.02,6.43
10/04/2022,317.528037,326.6248895,314.1286693,323.8479614,381048,181521.6,1.42,33.7,10.04,24.86,6.66
10/05/2022,322.0764795,324.3267595,319.6825708,321.3583069,255590,180126.2,1.43,33.4,10.04,24.67,6.61
10/06/2022,323.7522074,323.8000739,317.4801493,320.0655823,226369,179401.6,1.44,33.3,10.04,24.57,6.58
10/07/2022,317.6238247,321.1189257,314.0808281,314.2244568,366540,176127.4,1.46,32.7,10.04,24.12,6.46
10/10/2022,310.5857304,313.8414405,308.8142321,310.96875,331550,174302.6,1.48,32.3,10.04,23.87,6.39
10/11/2022,310.4421029,314.6074808,307.4736501,313.6020508,381211,175778.6,1.47,32.6,10.04,24.08,6.45
10/12/2022,314.1765833,317.1929024,311.3517593,314.655365,317440,176369.1,1.46,32.7,10.04,24.16,6.47
13/10/2022,313.8892929,313.9850551,298.1373914,306.7554626,632206,171941.1,1.5,31.9,10.04,23.55,6.31
14/10/2022,312.2135679,318.5813886,309.7239262,312.5008545,374953,175161.4,1.47,32.5,10.04,23.99,6.43
17/10/2022,314.0808191,315.9480796,308.7663535,314.5596008,283902,176315.4,1.46,32.7,10.04,24.15,6.47
18/10/2022,317.3844375,319.4431932,312.9796395,316.1395874,301546,177200.9,1.45,32.9,10.04,24.27,6.5
19/10/2022,316.6183412,318.4856016,312.1178106,313.6977844,307125,175832.4,1.47,32.6,10.04,24.08,6.45
20/10/2022,313.7935438,315.7086706,311.3517395,315.2298889,326360,176691.1,1.46,32.8,10.04,24.2,6.48
21/10/2022,303.0209634,303.5476116,295.4561888,296.9404297,790088,166439.6,1.55,30.9,10.04,22.8,6.11
24/10/2022,299.7173689,305.5106163,298.9034341,302.6858215,479322,169660,1.52,31.5,10.04,23.24,6.22
25/10/2022,302.8294379,308.0002747,291.1471523,308.0002747,521010,172638.7,1.49,32,10.04,23.65,6.33
26/10/2022,307.7609284,309.1972737,304.3615894,306.2288208,616928,171645.8,1.5,31.8,10.04,23.51,6.3
27/10/2022,306.228798,306.5639511,300.0525309,302.3506775,434040,169472.1,1.52,31.4,10.04,23.21,6.22
28/10/2022,299.8131145,301.4409548,295.5519456,300.9143066,343558,168667,1.53,31.3,10.04,23.1,6.19
31/10/2022,301.7282617,305.8936687,300.5313073,304.6009521,389057,170733.4,1.51,31.7,10.04,23.39,6.26
11/01/2022,307.6651272,308.9578437,302.7815769,304.0263977,233348,170411.4,1.51,31.6,10.04,23.34,6.25
11/02/2022,304.7445754,309.3887641,292.1047259,294.8816833,791956,165285.6,1.56,30.7,10.04,22.64,6.06
11/03/2022,291.0035211,293.9719736,287.9393357,288.226593,546024,161555.3,1.59,30,10.04,22.13,5.93
11/04/2022,295.8871135,308.0960478,292.0568596,307.7608948,679246,172504.5,1.49,32,10.04,23.63,6.33
11/07/2022,307.3300098,310.2505667,303.1167071,309.4845276,412544,173470.7,1.49,32.2,10.04,23.76,6.36
11/08/2022,308.1439143,313.7456665,305.7979014,313.7456665,355933,175859.1,1.46,32.6,10.04,24.09,6.45
11/09/2022,311.9741554,314.7989792,308.0481687,313.8892822,290632,175939.7,1.46,32.6,10.04,24.1,6.45
11/10/2022,312.3093241,326.1461281,308.8620897,324.1831055,527759,181709.5,1.42,33.7,10.04,24.89,6.67
11/11/2022,335.9132618,336.1047862,326.2897604,332.0830078,540823,186137.5,1.38,34.5,10.04,25.5,6.83
14/11/2022,334.8599607,337.8283841,330.7903159,331.7957458,448843,185976.5,1.39,34.5,10.04,25.47,6.82
15/11/2022,333.2321035,335.0036018,326.9121784,328.204895,340391,183963.8,1.4,34.1,10.04,25.2,6.75
16/11/2022,329.7370191,331.1254688,327.6782633,330.8860779,431817,185466.6,1.39,34.4,10.04,25.4,6.8
17/11/2022,331.9393596,332.8490566,327.5824577,331.8435974,299403,186003.3,1.39,34.5,10.04,25.48,6.82
18/11/2022,332.4181534,335.4823682,329.7369873,333.3278503,448252,186835.3,1.38,34.7,10.04,25.59,6.85
21/11/2022,331.5084727,333.7108569,330.119994,333.4714661,350681,186915.8,1.38,34.7,10.04,25.6,6.86
22/11/2022,331.6042374,332.8011918,324.422511,330.1200256,364560,185037.3,1.39,34.3,10.04,25.34,6.79
23/11/2022,330.6466546,334.5248042,326.9600586,334.1417847,256272,187291.4,1.38,34.7,10.04,25.65,6.87
24/11/2022,335.1472384,336.9187368,332.7054631,336.3920593,205071,188552.8,1.37,35,10.04,25.83,6.92
25/11/2022,336.1047693,337.3495901,333.902385,335.3865967,214758,187989.2,1.37,34.9,10.04,25.75,6.9
28/11/2022,334.333298,338.8817247,332.4660666,337.732666,281961,189304.2,1.36,35.1,10.04,25.93,6.95
29/11/2022,339.695662,341.5629226,332.2266782,332.7533264,271292,186513.2,1.38,34.6,10.04,25.55,6.84
30/11/2022,334.1896735,341.0841426,332.8490904,339.7435303,654038,190431.4,1.35,35.3,10.04,26.08,6.99
12/01/2022,344.483482,349.3191662,340.6532279,343.1907654,386053,192363.5,1.34,35.7,10.04,26.35,7.06
12/02/2022,342.9035026,347.3561671,341.2756329,345.44104,385104,193624.9,1.33,35.9,10.04,26.52,7.1
12/05/2022,344.9143695,346.302819,339.5041126,341.6586304,251962,191504.8,1.35,35.5,10.04,26.23,7.03
12/06/2022,341.7065182,344.3876841,340.5095639,343.7174072,320322,192658.8,1.34,35.7,10.04,26.39,7.07
12/07/2022,340.6532107,343.5259012,339.7914094,341.3235168,326048,191316.9,1.35,35.5,10.04,26.2,7.02
12/08/2022,342.7119563,343.0471093,337.6368816,339.9350281,313622,190538.7,1.35,35.4,10.04,26.1,6.99
12/09/2022,341.7065263,342.8077185,338.259292,339.9350281,301800,190538.7,1.35,35.4,10.04,26.1,6.99
12/12/2022,332.7533035,338.3071599,330.3593949,334.8599548,366702,187154.6,1.37,34.8,10.04,25.71,6.89
13/12/2022,336.2005543,345.9198181,331.0775837,339.26474,471246,189616.6,1.35,35.3,10.04,26.05,6.98
14/12/2022,338.6902158,342.7119649,335.6738674,340.4138184,375728,190258.8,1.35,35.4,10.04,26.13,7
15/12/2022,338.0199204,338.7380931,323.4649433,324.7576599,535983,181508.4,1.42,33.8,10.04,24.93,6.68
16/12/2022,323.6085738,325.5237007,319.0122518,321.5019226,640133,179688.8,1.43,33.4,10.04,24.68,6.61
19/12/2022,322.3637419,322.6510285,319.443185,320.8316345,257756,179314.3,1.43,33.4,10.04,24.63,6.6
20/12/2022,319.0601559,321.0231493,315.9959412,315.9959412,274869,176611.5,1.45,32.9,10.04,24.26,6.5
21/12/2022,317.3844101,326.76852,317.2886479,325.6673279,374515,182016.9,1.41,33.9,10.04,25,6.7
22/12/2022,325.3800716,328.1570291,319.2516709,320.496521,238499,179126.9,1.43,33.3,10.04,24.61,6.59
23/12/2022,321.0710257,321.7413318,316.5704948,319.1080322,151004,178350.9,1.44,33.2,10.04,24.5,6.56
27/12/2022,321.9328245,323.7521891,320.0176977,322.4594727,138624,180224,1.43,33.5,10.04,24.76,6.63
28/12/2022,323.8958403,324.8055372,321.0231499,321.1667786,146242,179501.5,1.43,33.4,10.04,24.66,6.6
29/12/2022,320.0177162,325.4758103,318.1983223,324.3267517,178763,181267.6,1.42,33.7,10.04,24.9,6.67
30/12/2022,322.3158667,323.9916027,318.6292415,319.4431763,195837,178538.3,1.44,33.2,10.04,24.52,6.57
01/02/2023,321.8849502,323.8000772,320.113452,322.7946472,182912,180411.4,1.42,33.6,10.04,22.56,6.2
01/03/2023,321.3104279,327.9176395,320.6401509,324.0394897,317275,181107,1.42,33.7,10.04,22.65,6.22
01/04/2023,327.9654888,342.0416835,327.3909449,341.0362244,459088,190606.6,1.35,35.5,10.04,23.84,6.55
01/05/2023,339.0732253,343.9089091,335.7217532,339.0253296,343397,189482.8,1.36,35.3,10.04,23.7,6.51
01/06/2023,338.9774955,343.3822937,335.6260231,343.3822937,298828,191917.9,1.34,35.7,10.04,24,6.6
01/09/2023,343.7652697,351.6173014,341.4192276,350.324585,419498,195798,1.31,36.4,10.04,24.49,6.73
01/10/2023,350.4203826,351.4258126,346.3986041,348.8882751,239838,194995.2,1.32,36.3,10.04,24.39,6.7
01/11/2023,347.0209959,356.2614776,346.6379764,352.0960999,353057,196788,1.31,36.6,10.04,24.61,6.76
01/12/2023,350.7554622,354.6336115,350.0372897,351.569397,328685,196493.6,1.31,36.6,10.04,24.57,6.75
13/01/2023,352.3833707,358.9426865,351.665198,358.0329895,419427,200106.2,1.28,37.2,10.04,25.03,6.88
16/01/2023,359.0863003,363.1559451,358.0329747,361.4323425,277250,202006.1,1.27,37.6,10.04,25.26,6.94
17/01/2023,359.3735528,371.9176399,358.9426668,370.5770569,493125,207117.2,1.24,38.5,10.04,25.9,7.12
18/01/2023,369.6194966,370.4334314,362.9165523,367.3213501,345363,205297.6,1.25,38.2,10.04,25.68,7.06
19/01/2023,363.2517385,369.1407485,357.6978524,360.6184387,489218,201551.3,1.27,37.5,10.04,25.21,6.93
20/01/2023,362.581405,364.6401607,358.4638938,364.2571411,421178,203584.9,1.26,37.9,10.04,25.46,7
23/01/2023,365.5977383,368.0395428,362.9165721,366.7468262,209879,204976.4,1.25,38.1,10.04,25.63,7.04
24/01/2023,366.6989611,367.5607624,361.384466,363.3953552,267987,203103.3,1.26,37.8,10.04,25.4,6.98
25/01/2023,364.3529028,365.5498572,359.9002385,365.0710754,223184,204039.8,1.26,38,10.04,25.52,7.01
26/01/2023,368.6619614,371.1994989,366.0286617,368.9492188,295740,206207.4,1.25,38.4,10.04,25.79,7.09
27/01/2023,368.5661902,369.2364964,361.3844639,362.3899231,411057,202541.3,1.27,37.7,10.04,25.33,6.96
30/01/2023,361.7196321,364.8317136,358.4160262,364.1614075,362825,203531.4,1.26,37.9,10.04,25.45,6.99
31/01/2023,362.6292755,364.1613536,359.5650609,362.0068359,414236,202327.3,1.27,37.6,10.04,25.3,6.95
02/01/2023,360.2354081,361.9111442,354.5857599,356.5966492,362902,199303.4,1.29,37.1,10.04,24.93,6.85
02/02/2023,359.2299122,363.0601659,348.7446103,361.3844299,567734,201979.3,1.27,37.6,10.04,25.26,6.94
02/03/2023,359.5650931,368.0874023,358.0329856,368.0874023,535365,205725.6,1.25,38.3,10.04,25.73,7.07
02/06/2023,364.4007818,367.4171302,363.5868761,365.741394,314317,204414.4,1.26,38,10.04,25.56,7.02
02/07/2023,364.4965483,365.4541118,358.8947959,360.8578186,253993,201685.1,1.27,37.5,10.04,25.22,6.93
02/08/2023,363.6825876,365.9328675,358.7032752,359.4214478,272206,200882.3,1.28,37.4,10.04,25.12,6.9
02/09/2023,361.5280971,364.0177681,358.846931,362.6771851,328823,202701.9,1.27,35.6,10.65,25.35,6.97
02/10/2023,365.310446,368.0873741,349.1754965,359.6608276,587538,201016.1,1.28,35.3,10.65,25.14,6.91
13/02/2023,363.8741418,373.114624,361.480233,373.114624,379984,208535.4,1.23,36.6,10.65,26.08,7.17
14/02/2023,372.5400785,376.89701,370.1461696,371.2952576,351390,207518.5,1.24,36.4,10.65,25.95,7.13
15/02/2023,369.9546369,376.6096852,369.4758552,373.4497375,321078,208722.7,1.23,36.6,10.65,26.1,7.17
16/02/2023,375.2212634,376.1788269,372.4443351,374.9818726,323274,209579.1,1.23,36.8,10.65,26.21,7.2
17/02/2023,372.8273264,372.9709551,365.3583142,368.2789001,390517,205832.8,1.25,36.1,10.65,25.74,7.07
20/02/2023,369.2365086,369.523766,363.9220134,364.783844,196870,203879.3,1.26,35.8,10.65,25.5,7.01
21/02/2023,362.9165452,369.4758606,360.1874835,369.4758606,349708,206501.8,1.24,36.2,10.65,25.83,7.1
22/02/2023,368.6140659,371.055841,365.8850042,369.8588867,276250,206715.8,1.24,36.3,10.65,25.85,7.1
23/02/2023,369.140728,372.7315911,368.0874023,368.0874023,235935,205725.6,1.25,36.1,10.65,25.73,7.07
24/02/2023,369.1885983,371.4388784,355.4954519,357.1233215,745856,199597.8,1.29,35,10.65,24.96,6.86
27/02/2023,359.9960104,365.0232188,359.3735708,362.1983948,254989,202434.3,1.27,35.5,10.65,25.32,6.96
28/02/2023,361.336555,362.4856136,358.4638648,359.1820374,447270,200748.5,1.28,35.2,10.65,25.11,6.9
03/01/2023,358.8468919,367.3692005,355.5911822,356.2135925,351234,199089.4,1.29,34.9,10.65,24.9,6.84
03/02/2023,354.633621,362.4377571,352.4312076,362.2941284,405988,202487.8,1.27,35.5,10.65,25.32,6.96
03/03/2023,362.294154,366.124408,362.0068674,363.7304993,336912,203290.6,1.26,35.7,10.65,25.42,6.99
03/06/2023,365.6456292,366.2680397,360.9535739,362.1983948,285278,202434.3,1.27,35.5,10.65,25.32,6.96
03/07/2023,360.4747881,365.0710811,359.9002441,361.0971985,270848,201818.9,1.27,35.4,10.65,25.24,6.94
03/08/2023,359.1820564,360.7620303,356.7881478,360.2353821,266639,201337.1,1.28,35.3,10.65,25.18,6.92
03/09/2023,359.5650545,361.2886569,356.9796216,359.9002075,234147,201149.9,1.28,35.3,10.65,25.16,6.91
03/10/2023,354.7772775,361.2886976,353.7239518,357.9372253,399713,200052.7,1.28,35.1,10.65,25.02,6.87
13/03/2023,358.9426753,362.4377762,352.9579036,357.3627014,532236,199731.6,1.29,35,10.65,24.98,6.86
14/03/2023,358.6554025,363.7305067,357.0275621,361.5759888,364177,202086.4,1.27,35.5,10.65,25.27,6.94
15/03/2023,360.3311349,360.7620502,350.2767181,355.3996887,539063,198634.4,1.29,34.9,10.65,24.84,6.83
16/03/2023,359.1820626,370.4812998,356.5966295,367.4171143,575075,205351,1.25,36,10.65,25.68,7.06
17/03/2023,369.9546377,371.5346115,361.9111107,364.1134949,856311,203504.6,1.26,35.7,10.65,25.45,6.99
20/03/2023,364.1135182,372.9231141,363.3953456,370.5292053,438737,207090.4,1.24,36.3,10.65,25.9,7.12
21/03/2023,371.9176467,373.5933828,368.183155,369.2364807,267671,206367.9,1.24,36.2,10.65,25.81,7.09
22/03/2023,369.2843343,377.9981674,369.1885721,377.0884705,283301,210756.4,1.22,37,10.65,26.36,7.24
23/03/2023,376.3703007,380.6314697,374.1679165,380.6314697,329687,212736.6,1.21,37.3,10.65,26.61,7.31
24/03/2023,379.6738999,382.7859811,377.8066396,381.1581116,371204,213031,1.21,37.4,10.65,26.64,7.32
27/03/2023,381.1581561,385.5150877,380.8230322,383.6478271,336888,214422.4,1.2,37.6,10.65,26.82,7.37
28/03/2023,384.9405159,385.4192976,379.195135,381.2060242,247661,213057.8,1.21,37.4,10.65,26.65,7.32
29/03/2023,384.1265711,387.5738054,383.4083985,385.8023071,319026,215626.6,1.19,37.8,10.65,26.97,7.41
30/03/2023,386.7120338,389.3932,383.3126658,388.3398743,301773,217044.9,1.18,38.1,10.65,27.14,7.46
31/03/2023,388.9143941,396.0003579,388.6750033,393.7979736,447123,220095.4,1.17,38.6,10.65,27.53,7.56
04/03/2023,392.0264565,397.8675991,391.6913034,397.8197327,331611,222343.2,1.16,39,10.65,27.81,7.64
04/04/2023,398.154879,403.0863542,396.4791429,402.5118103,369327,224965.7,1.14,39.5,10.65,28.13,7.73
04/05/2023,401.9851445,406.1505516,400.6445615,405.7196655,439067,226758.4,1.13,39.8,10.65,28.36,7.79
04/06/2023,404.3790339,404.5705583,391.7392139,392.6967773,444576,219480,1.17,38.5,10.65,27.45,7.54
04/11/2023,394.5161251,399.4475708,394.180972,399.4475708,371771,223253,1.15,39.2,10.65,27.92,7.67
04/12/2023,393.7501222,398.6815684,393.1276826,394.65979,292566,220577,1.16,38.7,10.65,27.59,7.58
13/04/2023,399.2561184,406.1026917,398.9688318,406.1026917,344275,226972.6,1.13,39.8,10.65,28.39,7.8
14/04/2023,406.3420688,407.1081079,400.8839453,402.7990723,316016,225126.1,1.14,39.5,10.65,28.15,7.74
17/04/2023,403.517257,407.5869019,403.2778661,405.1929932,297874,226464.1,1.13,39.7,10.65,28.32,7.78
18/04/2023,405.0493381,407.3953803,401.9851234,406.2941589,317358,227079.6,1.13,39.8,10.65,28.4,7.8
19/04/2023,407.8262625,410.028676,403.5651228,404.3790283,302952,226009.3,1.14,39.7,10.65,28.27,7.77
20/04/2023,407.9220117,411.3213501,404.2353867,411.3213501,392937,229889.4,1.12,40.3,10.65,28.75,7.9
21/04/2023,410.6510988,423.8175964,410.1244213,423.8175964,441451,237217.3,1.08,41.6,10.65,29.62,8.14
24/04/2023,418.6946255,421.3757915,416.9231273,418.646759,311939,234322.9,1.1,41.1,10.65,29.26,8.04
25/04/2023,418.8861587,419.3649404,413.7152925,414.0504456,441191,231750.3,1.11,40.6,10.65,28.94,7.95
26/04/2023,411.9141735,419.7310145,411.0887856,415.3128052,403374,229231.3,1.12,40.2,10.65,28.63,7.87
27/04/2023,419.793895,427.1802979,419.3506988,427.1802979,336323,232473.9,1.11,40.7,10.65,29.03,7.98
28/04/2023,428.4113554,429.6916531,422.7484467,426.1954346,349209,231937.9,1.11,40.6,10.65,28.96,7.96
05/02/2023,424.2257385,427.5250045,420.9757333,424.2257385,295223,230866,1.11,40.5,10.65,28.83,7.92
05/03/2023,427.4757303,433.3356217,419.3014567,422.2067871,413986,229767.3,1.12,40.3,10.65,28.69,7.88
05/04/2023,416.4946067,417.6271824,410.0438273,414.8203735,476401,225747.6,1.14,39.6,10.65,28.19,7.75
05/05/2023,417.5779525,419.8431039,412.1612574,418.0211487,301626,227489.4,1.13,39.9,10.65,28.41,7.81
05/08/2023,418.2181256,421.8128357,417.9226815,421.8128357,185770,229552.9,1.12,40.2,10.65,28.67,7.88
05/09/2023,421.8128251,422.1082992,414.4264224,416.2976685,272298,226551.5,1.14,39.7,10.65,28.29,7.77
05/10/2023,415.7067586,416.0022027,408.3203558,410.8809814,300318,223603.8,1.15,39.2,10.65,27.92,7.67
05/11/2023,411.6196229,418.2181247,411.4718708,417.2825317,248537,227087.4,1.13,39.8,10.65,28.36,7.79
05/12/2023,419.596901,421.5173777,412.7521859,414.7218933,263059,225694.1,1.14,39.5,10.65,28.19,7.74
15/05/2023,416.5930981,419.5476591,414.7218822,414.8203735,215895,225747.6,1.14,39.6,10.65,28.19,7.75
16/05/2023,412.2104894,413.983244,408.5172881,413.195343,267812,224863.3,1.14,39.4,10.65,28.08,7.72
17/05/2023,413.3923236,414.1309639,408.4680553,409.2066956,261732,222692.6,1.16,39,10.65,27.81,7.64
18/05/2023,410.8317125,413.884765,409.7976282,410.6839905,164435,223496.5,1.15,39.2,10.65,27.91,7.67
19/05/2023,413.4415703,416.5931141,411.6688456,415.214325,266194,225962.1,1.14,39.6,10.65,28.22,7.75
22/05/2023,412.9983889,416.0514413,411.7673218,412.4074707,261777,224434.5,1.15,39.3,10.65,28.03,7.7
23/05/2023,411.4718682,412.3089999,406.350647,406.350647,242752,221138.3,1.16,38.7,10.65,27.62,7.59
